gene_name,ASDC,B intermediate,B memory,B naive,CD14 Mono,CD16 Mono,CD4 CTL,CD4 Naive,CD4 Proliferating,CD4 TCM,CD4 TEM,CD8 Naive,CD8 Proliferating,CD8 TCM,CD8 TEM,Eryth,HSPC,ILC,MAIT,NK,NK Proliferating,NK_CD56bright,Plasmablast,Platelet,Treg,cDC1,cDC2,dnT,gdT,pDC
PCDHB14,0.0007464054,0.00090441696,0.065036125,0.0009526882,0.0009712186,0.0008622403,0.001197455,0.0015302652,0.0005022015,0.0013233742,0.0011921,0.001475413,0.0005219942,0.0010767591,0.0010116608,0.00058650994,0.0005696859,0.0008168127,0.0010464287,0.0009587455,0.00062560034,0.0008726585,0.00048261226,0.0005992474,0.0012032777,0.0008423475,0.0008134251,0.00094908685,0.00090998324,0.00081081403
KCTD16,0.00089061557,0.0010488919,0.0011049722,0.0011721146,0.0011570645,0.0010550164,0.028667063,0.0015408191,0.0005826975,0.001459146,0.001314993,0.13390616,0.0005577839,0.0013427086,0.0010730391,0.000812546,0.00079140184,0.00094041385,0.0012068326,0.001160392,0.00072362553,0.0009811651,0.0005954437,0.0084522255,0.0013479503,0.0011533952,0.0009697313,0.0011605488,0.0011885264,0.00079237216
CSF1R,0.040000122,0.02399732,0.026044086,0.027157784,0.08587281,0.1920317,0.030603625,0.0369701,0.01811488,0.037820682,0.033413127,0.038395733,0.012358693,0.029354997,0.030479863,0.026911557,0.017821537,0.022502977,0.02761205,0.02740078,0.015639996,0.025006358,0.01496646,0.023581674,0.03769946,0.023319736,0.061542932,0.022926625,0.023464102,0.033792708
CD74,0.09754765,0.120425664,0.117510855,0.14775255,0.07136605,0.06336745,0.0748887,0.12599967,0.027685722,0.09210154,0.07893911,0.110228926,0.017546967,0.08569595,0.056213655,0.0408868,0.025526762,0.038108673,0.06915571,0.051565852,0.031341966,0.037366234,0.014781135,0.048598576,0.094414115,0.15095036,0.11993178,0.051436655,0.04798738,0.10541038
SPARC,0.0121494355,0.012360104,0.013368594,0.013723549,0.017370699,0.012810414,0.017078899,0.021409575,0.0068724384,0.017762974,0.016016688,0.019262401,0.005441036,0.016794395,0.01553988,0.0082059475,0.019212738,0.010919228,0.014149125,0.013731311,0.008431146,0.012531288,0.0073367925,0.2611364,0.017676055,0.0124354325,0.012714915,0.012699148,0.014867198,0.014194811
FAXDC2,0.0036020349,0.0037374292,0.0037600705,0.0043207216,0.0058404626,0.004300327,0.0046263398,0.0066811694,0.0019690138,0.005588022,0.00479952,0.0063310293,0.0077242064,0.005598698,0.004216522,0.0076930327,0.0039002348,0.0029525855,0.004741422,0.0042957114,0.002282855,0.004080123,0.0017433737,0.07119994,0.007035614,0.008151458,0.0049490742,0.0034645903,0.004226075,0.005200531
TIMD4,0.0021624498,0.0035931915,0.008359593,0.0038241942,0.004143786,0.004528824,0.0063445237,0.009665586,0.011416321,0.006367621,0.007141768,0.013537855,0.05981392,0.004594881,0.0106047075,0.0024333205,0.0021421602,0.0030310983,0.0043911804,0.007215367,0.0039702053,0.0059990794,0.022953046,0.006444037,0.006997633,0.0036032842,0.0049375934,0.094030656,0.004866025,0.002840941
ADAM19,0.03668179,0.13815093,0.083018005,0.09920598,0.04729145,0.026516147,0.033620022,0.04269944,0.028613493,0.08004938,0.09436614,0.041167714,0.012307933,0.04804619,0.032811698,0.028909171,0.018100346,0.036492445,0.034759782,0.027574,0.014900465,0.023793178,0.06302014,0.018183893,0.034880266,0.066468894,0.041800827,0.024997378,0.035533756,0.089545
EBF1,0.01303109,0.121450126,0.12557875,0.10224107,0.016703252,0.013423602,0.019353777,0.024243163,0.008211878,0.018620735,0.017321464,0.02542005,0.008498125,0.018091949,0.015257661,0.011095194,0.013840488,0.01203972,0.015715642,0.01468507,0.0083538825,0.011976445,0.010178487,0.009385928,0.018259289,0.01096397,0.014102075,0.015404269,0.014230638,0.009973947
IL12B,0.00074764836,0.004818432,0.0011194833,0.0012094732,0.0016587412,0.0056890096,0.00134701,0.0017882759,0.0005174721,0.0015430499,0.0034318527,0.0016402664,0.000541076,0.001370034,0.0011323651,0.00055655267,0.0007932953,0.00072529964,0.0011802365,0.0011892461,0.0006260229,0.0010887061,0.0007357312,0.00068774936,0.0013869237,0.0010291812,0.0009824996,0.0010900163,0.0009924117,0.0008983092
PTTG1,0.052742425,0.02627627,0.030384634,0.033494554,0.026825912,0.025476782,0.05273531,0.044517554,0.2792574,0.052580897,0.046740018,0.040650107,0.09158729,0.03534101,0.04986848,0.018213829,0.040374562,0.016012011,0.02758688,0.037121918,0.09719067,0.019974131,0.059349857,0.013824387,0.052695915,0.026247336,0.037954643,0.055595428,0.031490404,0.01980755
HMMR,0.0070984364,0.014727047,0.013292749,0.011813986,0.011997132,0.009396619,0.012340993,0.013879585,0.32531556,0.016436106,0.012183744,0.0174698,0.054823834,0.011590279,0.010518143,0.0060968744,0.015361848,0.00703631,0.016538119,0.010851019,0.15692551,0.024418905,0.030998848,0.0061309813,0.0122043025,0.007299636,0.010692706,0.008851965,0.014959245,0.008831704
SPDL1,0.013746008,0.024609024,0.023566637,0.028433602,0.020737441,0.02117379,0.034559812,0.044855382,0.119648516,0.041877713,0.024947189,0.04386389,0.039809287,0.027212739,0.029458895,0.010904896,0.02944756,0.050759476,0.024702465,0.030797256,0.060231484,0.029863948,0.015559346,0.019888684,0.027999295,0.03985755,0.019858243,0.02063383,0.034298934,0.033029046
DUSP1,0.03801439,0.070842974,0.06407574,0.09378188,0.21408409,0.13551208,0.11536106,0.15671088,0.0391364,0.1166523,0.10338671,0.13829318,0.052131373,0.10474139,0.0991572,0.07174373,0.0565963,0.1163688,0.11577385,0.08707601,0.050225142,0.08253613,0.049361315,0.079981916,0.119101524,0.045727614,0.07167439,0.090638496,0.085527144,0.06459964
HRH2,0.040858865,0.021936856,0.022166666,0.024281077,0.08042009,0.076540306,0.026897697,0.047661263,0.013736186,0.036204513,0.032896135,0.0458345,0.016374452,0.038968496,0.025886018,0.017587254,0.016432248,0.01888191,0.024301179,0.022814175,0.014643416,0.018262561,0.01193043,0.015412814,0.038563292,0.028963009,0.042939376,0.02280155,0.02515478,0.033580065
AC139491.3,0.0006155983,0.000729978,0.00080915116,0.0008692496,0.00087831524,0.00081078184,0.0010126918,0.0459176,0.0005276329,0.0011302482,0.0010023854,0.001383046,0.00039527597,0.0010985115,0.0008199822,0.00053010305,0.0006152008,0.000537133,0.00087375916,0.00079813285,0.00052590965,0.0007013291,0.0005116317,0.00051837415,0.0009338856,0.00080139516,0.000702892,0.00084470003,0.0008293732,0.00057830464
MXD3,0.021024559,0.03810835,0.025856828,0.027229743,0.049520317,0.08462305,0.02466559,0.04013012,0.12988663,0.033170335,0.032668192,0.035862777,0.024845915,0.022859402,0.029702747,0.011947402,0.0125511885,0.032444283,0.024157679,0.033930406,0.08401349,0.030369297,0.024710283,0.01500121,0.029989142,0.022751424,0.025834072,0.025065197,0.029604504,0.03096271
HNRNPAB,0.07544396,0.07456659,0.07101086,0.08484458,0.07629312,0.07263469,0.107313454,0.12009472,0.07482425,0.11715858,0.109865956,0.11638823,0.074296914,0.09636543,0.09179126,0.049398474,0.07273571,0.060268503,0.10726271,0.099892065,0.09864707,0.08642226,0.037568696,0.058334887,0.109707475,0.086160995,0.07791794,0.086517684,0.09697423,0.069782905
RUFY1,0.024121827,0.040477972,0.038162656,0.047188237,0.046263434,0.03584707,0.0445122,0.054704335,0.019164076,0.053408176,0.046537217,0.07183774,0.020888634,0.056011736,0.043574367,0.020445231,0.027799932,0.044901136,0.04137452,0.043147825,0.021855474,0.039563794,0.01793441,0.16586828,0.05293101,0.032844774,0.03532911,0.03219742,0.035385013,0.033867538
RNF130,0.10177908,0.0589945,0.055917323,0.06825448,0.17946488,0.10666987,0.07828917,0.09811443,0.033169206,0.08754234,0.094382785,0.10595399,0.030515082,0.08209289,0.07328065,0.038397595,0.08571916,0.054824933,0.06941582,0.07037369,0.038682844,0.06121849,0.03921928,0.051174365,0.080039576,0.052492768,0.1339517,0.06149064,0.060353305,0.10101907
SCGB3A1,0.010887283,0.013218997,0.013739116,0.015351997,0.016892979,0.06697449,0.01815495,0.060909864,0.009791898,0.052527513,0.03213721,0.10591299,0.007703113,0.04438337,0.029211756,0.0118741505,0.011079643,0.014335777,0.060227934,0.01477566,0.009093879,0.012937457,0.007993313,0.0100773545,0.058487616,0.014637473,0.029436326,0.065880194,0.021958956,0.010495678
IRF4,0.2144347,0.049029652,0.046111938,0.06895049,0.032402445,0.027582157,0.032769315,0.056389913,0.028659148,0.039260667,0.029579608,0.049027935,0.029117418,0.037482113,0.04011901,0.01869199,0.016228242,0.01931852,0.026222428,0.04470426,0.024719028,0.023974437,0.109467156,0.017546514,0.035029083,0.03239306,0.07273167,0.053773776,0.036619846,0.24538903
FOXQ1,0.00033958847,0.0003851254,0.00038445444,0.00043080692,0.00044963005,0.00037664422,0.00047511212,0.00059320335,0.00025807336,0.0005485245,0.00053031155,0.00067413197,0.00022508018,0.000479197,0.00042024086,0.00025469757,0.018201157,0.0002736695,0.000410397,0.0004115096,0.00022165627,0.00040787927,0.00022843132,0.0002442044,0.00050927786,0.000319775,0.0003465758,0.0003715406,0.0004355476,0.00031223233
FOXC1,0.0014079438,0.0019786758,0.0020579775,0.002383756,0.005485074,0.008206411,0.002492616,0.0031537116,0.0008627665,0.0027642667,0.0023988308,0.0033957963,0.0010348822,0.0026289185,0.0022476641,0.0017281,0.0012720999,0.0017532211,0.002181306,0.003862141,0.0012102529,0.03922628,0.0011243816,0.010253742,0.0074042943,0.0018548134,0.0016343651,0.0021777304,0.0018806019,0.0016957764
SERPINB1,0.04926583,0.06615852,0.060061157,0.073030084,0.11265492,0.062563084,0.09350421,0.116997816,0.03287492,0.097530834,0.09668587,0.105839536,0.035884734,0.09383714,0.080954835,0.04616116,0.12520285,0.07040438,0.08789554,0.08960499,0.040000442,0.06760325,0.03845265,0.07773649,0.0982852,0.06139853,0.052192453,0.08371549,0.08365537,0.043125894
SERPINB9,0.053649426,0.058412835,0.06413759,0.08233338,0.10422567,0.077668294,0.080095895,0.120391004,0.020577842,0.09170426,0.08362126,0.12448125,0.04157768,0.097569615,0.09598161,0.03652505,0.038183227,0.03800949,0.076803476,0.09850413,0.042490724,0.068311654,0.025545647,0.040745173,0.095291585,0.08404177,0.05540496,0.063241616,0.086697474,0.050328847
TUBB2A,0.023444617,0.030598342,0.015938953,0.014600007,0.018049734,0.026507419,0.028033506,0.032234233,0.008185173,0.029380538,0.027604597,0.024988085,0.0073482087,0.024080198,0.02280972,0.037447836,0.012276939,0.008168966,0.03253177,0.013447623,0.012565409,0.011619645,0.0064394725,0.056746416,0.019581757,0.017211718,0.010581605,0.026496086,0.019553259,0.007326567
PXDC1,0.017858148,0.0145423915,0.05557521,0.008515696,0.012420348,0.008179959,0.0073222793,0.009147436,0.0037113714,0.008135177,0.009102088,0.00888696,0.0030860186,0.006683595,0.006875434,0.004376946,0.0045930548,0.010019517,0.012662482,0.008244155,0.0034905386,0.0051602544,0.003239077,0.021709606,0.007767641,0.027039738,0.038637895,0.006198167,0.005173908,0.0053438568
F13A1,0.035901394,0.022751972,0.024729982,0.026364265,0.07336833,0.025604216,0.03092581,0.042631593,0.020836849,0.03679373,0.03154516,0.039628115,0.013782147,0.031404644,0.030572543,0.01839204,0.015506152,0.022618208,0.029949967,0.026161518,0.017593617,0.029316345,0.011596391,0.26219752,0.031113535,0.01953619,0.06231246,0.027076717,0.027061896,0.026664676
LY86,0.0868881,0.10607598,0.14149944,0.131484,0.16103218,0.088141955,0.07270118,0.08592495,0.02852663,0.08340584,0.07187964,0.08952227,0.03228405,0.070475206,0.05674219,0.044194814,0.040078364,0.049491253,0.061288007,0.060369927,0.037504666,0.04972147,0.03098302,0.043904196,0.073671624,0.14493929,0.16458875,0.06020742,0.06584207,0.04376579
DSP,0.002536894,0.016873779,0.011852496,0.05269622,0.0032692682,0.0032940402,0.0043148124,0.0054984908,0.002119971,0.0045743524,0.0040562893,0.005391817,0.0017863616,0.004550673,0.0034040343,0.0024573684,0.0022490874,0.0022760383,0.0035163476,0.0042458433,0.0024589554,0.00315407,0.0020938641,0.002297872,0.0045959577,0.0030236586,0.0029871557,0.0030991372,0.0035555288,0.0026669314
TXNDC5,0.041193195,0.022995686,0.023878783,0.026237024,0.021588385,0.015995486,0.021576354,0.04010177,0.0135864895,0.023987837,0.033822387,0.025698116,0.028850539,0.020442778,0.015106926,0.008911987,0.043015495,0.011535551,0.02495418,0.026199985,0.014749255,0.02552191,0.40494603,0.011472894,0.027260166,0.041718874,0.021282129,0.014460663,0.019609503,0.09040281
TFAP2A,0.00020759003,0.0061894697,0.0003848034,0.00036614548,0.00034899433,0.0003464749,0.0004531547,0.000562826,0.0002000728,0.00045931275,0.00046331307,0.0005190136,0.00023041235,0.00042986503,0.00039158115,0.000181723,0.000229996,0.0002845128,0.00041200293,0.00041462207,0.0002111377,0.000318199,0.00020454577,0.00024411346,0.00047770824,0.0003370166,0.000293422,0.00029662772,0.00029876275,0.00033556452
TMEM170B,0.05437049,0.034704536,0.02687845,0.028596047,0.12857689,0.061926976,0.032396663,0.047883496,0.01258432,0.04398925,0.034834474,0.04458554,0.016293375,0.036197167,0.029821062,0.018827762,0.034272987,0.020044854,0.03155071,0.028080089,0.01699896,0.026223116,0.013279856,0.018916102,0.03593035,0.020568887,0.043538928,0.027379092,0.03054765,0.041059013
EDN1,0.0019637996,0.0071897744,0.009270355,0.009998681,0.009764898,0.011797478,0.0064264694,0.013572694,0.002162225,0.01631013,0.0051211934,0.014232059,0.0017839299,0.007348921,0.009666392,0.0021649045,0.018399103,0.0033586344,0.0035900916,0.0034685903,0.002072816,0.0222576,0.0050157774,0.012589356,0.013876559,0.0026328897,0.005338792,0.0036022153,0.002832855,0.011908666
PHACTR1,0.08048569,0.053256672,0.04386439,0.09117039,0.06441591,0.040630165,0.034013133,0.039744206,0.011822033,0.032686822,0.033130907,0.042585455,0.010446977,0.03144486,0.029679492,0.015892908,0.031716753,0.023119468,0.026984958,0.027889434,0.013604879,0.02391564,0.013109743,0.01862106,0.030287134,0.04584141,0.09417659,0.027766544,0.02905674,0.11610472
CD83,0.024111386,0.053153556,0.04367202,0.077860855,0.10000849,0.06587317,0.0410119,0.047847677,0.014190962,0.042447377,0.04142616,0.054196734,0.014457479,0.038359426,0.03354889,0.027219495,0.022569012,0.027836638,0.034985453,0.03329623,0.0189085,0.029491581,0.014123177,0.02345366,0.041779146,0.05498017,0.04924573,0.02676866,0.03183148,0.026428027
GMPR,0.012180206,0.009776758,0.011376568,0.0113328975,0.01604701,0.021588447,0.018043933,0.019853298,0.0073419744,0.014888775,0.01574226,0.020909557,0.008435684,0.0175483,0.017605714,0.080280475,0.049415354,0.0088761775,0.011588913,0.014078297,0.0089566,0.011963735,0.0063819117,0.2156006,0.016149618,0.025972795,0.014998503,0.0116680665,0.01265408,0.013575525
CAP2,0.0007170209,0.0008309257,0.00087005604,0.0008404189,0.0014443649,0.00087718834,0.0011847197,0.001318402,0.010541572,0.0012718482,0.0011998744,0.0012862028,0.00040095826,0.0010872397,0.0010011635,0.00064808637,0.0005864117,0.00075009104,0.033978242,0.0009413869,0.0006159797,0.000911603,0.00045687397,0.0005495764,0.0010548175,0.0008912844,0.00086113904,0.0009617971,0.0010556314,0.0006963572
KDM1B,0.05894092,0.05518887,0.04532678,0.050179053,0.11636414,0.16658185,0.0552247,0.059302572,0.022207547,0.063584596,0.05344236,0.06640371,0.03209536,0.052468855,0.04426153,0.022278596,0.031170394,0.02369637,0.052756373,0.045076635,0.028775793,0.039034825,0.02062086,0.024550881,0.06049597,0.093342744,0.062847376,0.052795302,0.04969611,0.041076865
RNF144B,0.027965276,0.023357982,0.024188645,0.022601893,0.08127656,0.084405884,0.026959933,0.034371827,0.014006983,0.028770305,0.025212765,0.03382809,0.013867871,0.024279995,0.024585899,0.015088463,0.018460114,0.014469787,0.02539425,0.020738594,0.014579211,0.022189187,0.010604119,0.015684742,0.026077226,0.03136908,0.03615017,0.021864653,0.021064648,0.024122717
SOX4,0.16214477,0.03282185,0.036225274,0.041414343,0.07091094,0.046507183,0.03396344,0.066900514,0.017319307,0.039643988,0.03681288,0.05609316,0.013566356,0.03964082,0.03947909,0.01916246,0.1590628,0.06612991,0.03461717,0.041371457,0.028147938,0.07293495,0.014528733,0.025799662,0.03520671,0.058352124,0.038578972,0.031039944,0.040333617,0.13820884
PRL,0.0008046019,0.0011245874,0.0011457923,0.0013780502,0.0043146377,0.0011915016,0.0014805518,0.0018190005,0.0009127867,0.0016136209,0.0016463267,0.009304918,0.00068521546,0.0015328837,0.0013614151,0.0006722859,0.0074730846,0.0011315577,0.0012924116,0.0012672131,0.0006867954,0.0010324824,0.00071611104,0.0008108797,0.001657262,0.0010612657,0.001099673,0.0011785586,0.0013342547,0.0009980686
AL133264.2,0.00050409214,0.00048534988,0.0005099284,0.0005214089,0.0033334251,0.0004552641,0.0005780703,0.00076881004,0.00030423704,0.00071320345,0.00063127367,0.00070344616,0.00026112385,0.00056682277,0.00048957416,0.00039098324,0.00032820797,0.00033878654,0.000574391,0.0005030144,0.00032418137,0.00042999588,0.0002529187,0.00032621433,0.0006465842,0.00048565463,0.00044049745,0.00046991542,0.00046583288,0.00042195932
GMNN,0.017455656,0.026008837,0.017953472,0.030242538,0.022419922,0.019613227,0.026954543,0.035350785,0.12449442,0.021342073,0.026330942,0.029186036,0.11930733,0.0193942,0.022678277,0.016571505,0.026461208,0.012982449,0.017136402,0.026271991,0.11102453,0.029773697,0.024296818,0.008567173,0.02068761,0.053270597,0.028311318,0.015639044,0.022531483,0.01335595
HIST1H1A,0.05032129,0.00688451,0.0055489372,0.0064799753,0.006385955,0.005323155,0.02448998,0.021075722,0.047261126,0.0151666,0.01066912,0.020954685,0.01296132,0.017479362,0.009907143,0.01635884,0.012729119,0.005356444,0.016265457,0.016800944,0.027793933,0.0054414766,0.005727963,0.0050939103,0.008442865,0.058949888,0.010736607,0.015307601,0.013951711,0.0072769765
HIST1H3B,0.007269799,0.009997945,0.011063694,0.01304999,0.009254733,0.007736897,0.011609824,0.014667802,0.23583281,0.014187021,0.01218036,0.0197682,0.036559884,0.011111099,0.016819077,0.005554833,0.015844392,0.0067965807,0.009492353,0.01127083,0.14487141,0.019893788,0.032287966,0.00670068,0.012128357,0.008679663,0.0072275596,0.010689457,0.010966347,0.006836483
HIST1H3C,0.003561215,0.0040512746,0.0038012583,0.004034864,0.0036997881,0.0038117804,0.0043916246,0.008793495,0.057229463,0.0100738155,0.007234626,0.0076995026,0.0133024985,0.0045389123,0.0045238947,0.0023258566,0.0023766544,0.0027723992,0.0039366754,0.011652635,0.089970194,0.004210979,0.015474341,0.0029159705,0.005015371,0.0036024156,0.0029947478,0.011070464,0.004050389,0.002811759
HIST1H1C,0.046013933,0.048355073,0.04591715,0.0647078,0.049669925,0.039604537,0.0705734,0.08498666,0.054621797,0.079743706,0.06981527,0.07898482,0.034184486,0.059059586,0.06570047,0.036241516,0.03348047,0.03720948,0.07304998,0.07552808,0.050907113,0.060187332,0.025682803,0.052355777,0.082970664,0.03409435,0.039261233,0.066318385,0.063507505,0.045604065
HIST1H4C,0.04780579,0.055007733,0.05122628,0.07323018,0.05323853,0.049677517,0.08352853,0.10615901,0.12806566,0.08263311,0.08741761,0.09427263,0.049945574,0.0797298,0.07094242,0.032953057,0.035598554,0.05724522,0.09567742,0.0844239,0.09871199,0.07412413,0.04087127,0.048359267,0.08286595,0.039995994,0.03528035,0.08705102,0.07420831,0.043322396
HIST1H2AC,0.022702578,0.03947852,0.040152375,0.04336904,0.040436324,0.03659593,0.04387594,0.06476843,0.017768238,0.052903872,0.05835208,0.07142822,0.02024371,0.056866866,0.05185031,0.021868363,0.037523843,0.032053683,0.04576077,0.04661905,0.023674222,0.033763316,0.014195548,0.26113877,0.05029951,0.025697103,0.030954007,0.046843704,0.04044654,0.040282756
HIST1H1E,0.068977565,0.06927039,0.07636299,0.096802466,0.08397,0.063743375,0.1277728,0.14000164,0.051137373,0.1232505,0.117668085,0.13697098,0.05943653,0.109820396,0.12071963,0.061728172,0.046065927,0.095479555,0.10979194,0.10620665,0.07129669,0.089215636,0.0395066,0.07055625,0.108855404,0.0541812,0.055441957,0.09643036,0.11798847,0.06383716
HIST1H4D,0.007205464,0.01465762,0.014593761,0.015586913,0.008825935,0.0069455206,0.015986342,0.012634096,0.072751254,0.015754582,0.012084146,0.022542344,0.03346514,0.014736543,0.009491248,0.0052858805,0.006436607,0.004689091,0.02812385,0.014906897,0.031994324,0.008352007,0.0064310604,0.0039940444,0.007922732,0.013867549,0.0068990155,0.008804957,0.022658378,0.008365522
HIST1H2BG,0.013020127,0.028022842,0.032058075,0.038307987,0.023439024,0.017950956,0.03467049,0.034290705,0.015329803,0.03587099,0.034654267,0.038887836,0.010369311,0.034082465,0.03622739,0.013355697,0.0478143,0.027335677,0.025095006,0.03178936,0.02580558,0.022953812,0.015185323,0.057372194,0.05309049,0.019580195,0.018526059,0.032716304,0.025995284,0.02965379
